AccountAgeDays,TotalOrders,OrdersLast24h,OrdersLast7d,CancelledOrders,CancelRate,CurrentOrderValue,AvgOrderValue,IsCod,CodOrderCount,PhoneUsedCount,AddressUsedCount,ItemCount,TotalQuantity,StatusChangeCount,CancelledOrdersLast24h,CancelRateLast24h,CancelledOrdersLast7d,CancelRateLast7d,IsRisk
8,14,0,11,3,0.214,88000000.0,83000000.0,1,14,1,1,1,1,0,0,0,3,0.273,true
43,17,6,10,6,0.353,5071834.0,591329.0,1,10,2,3,1,1,2,0,0.0,0,0.0,true
24,17,1,9,5,0.294,3583181.0,1637477.0,1,15,1,2,2,4,5,0,0.0,3,0.333,false
69,25,0,9,2,0.08,7449809.0,1750971.0,1,14,2,2,4,4,3,0,0,1,0.111,false
5,7,2,4,2,0.286,43025202.0,580130.0,1,7,1,1,3,7,3,0,0.0,1,0.25,true
8,14,0,11,3,0.214,36000000.0,83000000.0,1,14,1,1,2,3,0,0,0,3,0.273,false
8,14,0,11,3,0.214,20000000.0,83000000.0,1,14,1,1,2,6,0,0,0,3,0.273,true
7,7,0,2,1,0.143,32071387.0,1401741.0,1,7,2,2,2,2,0,0,0,1,0.5,true
7,2,1,1,0,0.0,9027979.0,747624.0,1,2,1,2,2,2,1,0,0.0,0,0.0,true
43,12,3,8,10,0.833,5031991.0,1735999.0,1,9,2,2,1,2,2,2,0.667,5,0.625,true
335,17,1,1,2,0.118,609901.0,298810.0,1,11,1,1,1,2,0,0,0.0,0,0.0,false
49,28,3,4,18,0.643,12439666.0,623806.0,1,21,1,2,4,6,1,1,0.333,4,1.0,true
47,16,4,11,5,0.312,801849.0,324332.0,1,15,3,2,1,1,1,2,0.5,3,0.273,true
2,2,1,2,1,0.5,37965287.0,453203.0,1,2,2,2,2,6,3,0,0.0,1,0.5,true
87,6,2,5,1,0.167,7518645.0,864971.0,1,4,1,2,1,8,3,0,0.0,1,0.2,false
8,14,0,11,3,0.214,88000000.0,83000000.0,1,14,1,1,2,3,0,0,0,3,0.273,true
95,24,1,13,17,0.708,9401496.0,2413482.0,1,20,2,2,1,6,5,0,0.0,12,0.923,true
145,26,2,15,14,0.538,2046548.0,2091282.0,1,19,2,1,1,3,8,2,1.0,14,0.933,true
3,1,0,1,0,0.0,9250079.0,738250.0,1,1,1,2,1,12,3,0,0,0,0.0,true
1,8,0,2,0,0.0,10772151.0,666172.0,1,8,2,1,4,4,2,0,0,0,0.0,true
171,22,0,0,0,0.0,2397576.0,1757934.0,1,22,1,1,1,2,2,0,0,0,0,false
291,22,0,0,0,0.0,1501611.0,1101540.0,1,13,1,1,2,4,3,0,0,0,0,false
326,35,0,1,0,0.0,1136516.0,1616023.0,0,7,1,1,1,4,0,0,0,0,0.0,false
146,13,1,10,9,0.692,12044290.0,2827170.0,1,9,1,1,3,5,5,1,1.0,6,0.6,true
68,22,0,15,14,0.636,9704541.0,2026945.0,1,13,2,2,4,7,4,0,0,13,0.867,true
8,14,0,11,3,0.214,100000000.0,83000000.0,1,14,1,1,1,1,0,0,0,3,0.273,true
31,26,2,13,16,0.615,3832803.0,635815.0,1,14,1,2,2,3,1,2,1.0,12,0.923,true
12,17,1,10,3,0.176,2169818.0,1005101.0,1,8,1,2,1,7,3,1,1.0,3,0.3,false
7,1,1,1,0,0.0,21837691.0,1243066.0,1,1,2,2,4,5,0,0,0.0,0,0.0,true
3,7,0,2,0,0.0,41699087.0,952422.0,1,7,1,1,1,1,3,0,0,0,0.0,true
150,8,0,5,0,0.0,7222203.0,697273.0,1,8,1,6,2,2,0,0,0,0,0.0,true
8,14,0,11,3,0.214,142000000.0,83000000.0,1,14,1,1,1,6,0,0,0,3,0.273,true
70,6,1,6,5,0.833,6698370.0,1646107.0,1,5,1,2,2,2,8,0,0.0,4,0.667,true
139,11,0,4,0,0.0,2282755.0,1087947.0,1,5,1,1,1,3,2,0,0,0,0.0,false
154,4,0,3,4,1.0,552794.0,1661108.0,1,2,2,1,2,3,1,0,0,2,0.667,true
8,14,0,11,3,0.214,100000000.0,83000000.0,1,14,1,1,2,3,0,0,0,3,0.273,true
144,5,0,1,0,0.0,9938932.0,864012.0,1,1,4,2,2,2,2,0,0,0,0.0,true
56,11,0,3,0,0.0,1342605.0,1403899.0,1,5,1,1,2,4,2,0,0,0,0.0,false
2,7,1,4,1,0.143,27189149.0,1345095.0,1,7,1,1,2,2,3,0,0.0,1,0.25,true
29,17,5,5,17,1.0,613520.0,1622565.0,1,14,2,2,3,4,3,3,0.6,5,1.0,true
46,17,6,14,12,0.706,4983825.0,928590.0,1,13,1,3,4,5,0,1,0.167,2,0.143,true
2,1,1,1,1,1.0,25401478.0,989526.0,1,1,1,2,3,8,2,0,0.0,1,1.0,true
90,18,0,9,2,0.111,7835194.0,1066799.0,1,14,2,1,1,5,2,0,0,2,0.222,false
19,19,1,9,5,0.263,4801816.0,1908458.0,1,16,2,1,4,8,2,1,1.0,2,0.222,false
188,23,0,0,0,0.0,1302064.0,835060.0,1,9,1,1,1,5,3,0,0,0,0,false
112,22,2,6,2,0.091,4730001.0,2020464.0,1,20,1,1,3,8,0,0,0.0,2,0.333,false
5,1,1,1,1,1.0,29629383.0,517454.0,1,1,1,1,4,10,0,0,0.0,0,0.0,true
30,15,6,15,13,0.867,4239077.0,584696.0,1,15,2,2,3,3,6,3,0.5,3,0.2,true
8,14,0,11,3,0.214,100000000.0,83000000.0,1,14,1,1,3,5,0,0,0,3,0.273,true
17,4,2,3,3,0.75,12006615.0,2407225.0,1,4,2,2,2,4,2,1,0.5,2,0.667,true
98,27,2,14,23,0.852,8863292.0,2401862.0,1,21,1,1,2,2,3,1,0.5,9,0.643,true
179,23,2,14,23,1.0,5235483.0,1111588.0,1,12,1,1,2,8,2,2,1.0,10,0.714,true
74,5,2,4,1,0.2,4891306.0,759090.0,1,2,2,2,1,6,0,0,0.0,1,0.25,false
7,5,0,1,0,0.0,4706487.0,1465217.0,1,5,1,1,3,4,1,0,0,0,0.0,true
8,14,0,11,3,0.214,36000000.0,83000000.0,1,14,1,1,2,2,0,0,0,3,0.273,false
187,10,0,8,3,0.3,7752780.0,1726419.0,1,7,2,4,4,6,3,0,0,1,0.125,true
2,3,0,3,2,0.667,4173169.0,1390097.0,1,3,2,1,3,3,0,0,0,1,0.333,true
8,14,0,11,3,0.214,88000000.0,83000000.0,1,14,1,1,2,4,0,0,0,3,0.273,true
8,14,0,11,3,0.214,54000000.0,83000000.0,1,14,1,1,2,5,0,0,0,3,0.273,false
106,24,0,4,1,0.042,5103703.0,1027130.0,1,16,1,2,1,7,0,0,0,1,0.25,false
191,6,2,5,1,0.167,2302438.0,259648.0,1,3,1,7,2,3,4,0,0.0,0,0.0,true
359,8,1,1,0,0.0,1793990.0,1575846.0,1,5,1,1,1,2,2,0,0.0,0,0.0,false
6,7,1,6,1,0.143,17677384.0,770332.0,1,7,1,1,1,2,1,0,0.0,1,0.167,true
41,15,0,7,3,0.2,2527844.0,1738469.0,1,14,1,1,1,8,0,0,0,2,0.286,false
4,5,5,5,3,0.6,2582478.0,426059.0,1,5,3,1,3,4,0,0,0.0,2,0.4,true
61,31,0,4,0,0.0,2337124.0,1581819.0,1,10,1,1,2,3,3,0,0,0,0.0,false
63,3,0,3,3,1.0,11286269.0,653627.0,1,1,2,2,3,7,3,0,0,3,1.0,true
57,11,4,11,8,0.727,4309938.0,1594067.0,1,6,2,2,4,6,6,0,0.0,1,0.091,true
83,20,1,4,0,0.0,532698.0,1231223.0,1,11,1,1,2,4,1,0,0.0,0,0.0,false
1,8,1,4,0,0.0,45954532.0,748641.0,1,8,1,2,1,6,0,0,0.0,0,0.0,true
89,15,2,9,8,0.533,2999938.0,845538.0,1,14,1,1,1,5,3,1,0.5,8,0.889,true
89,17,1,4,0,0.0,415151.0,664240.0,1,11,1,1,3,4,1,0,0.0,0,0.0,false
313,9,0,2,1,0.111,209342.0,833901.0,1,3,1,1,1,5,2,0,0,0,0.0,false
110,15,0,0,0,0.0,360312.0,319884.0,1,13,1,1,2,5,0,0,0,0,0,false
49,12,2,7,3,0.25,2358722.0,1939713.0,1,8,5,1,3,4,0,0,0.0,2,0.286,true
95,17,1,2,0,0.0,1559829.0,1015492.0,1,12,1,1,3,4,0,0,0.0,0,0.0,false
26,15,2,4,4,0.267,2687531.0,468031.0,1,10,2,1,3,7,3,0,0.0,1,0.25,false
8,14,0,11,3,0.214,88000000.0,83000000.0,1,14,1,1,3,4,0,0,0,3,0.273,true
