AccountAgeDays,TotalOrders,OrdersLast24h,OrdersLast7d,CancelledOrders,CancelRate,CurrentOrderValue,AvgOrderValue,IsCod,CodOrderCount,PhoneUsedCount,AddressUsedCount,ItemCount,TotalQuantity,StatusChangeCount,CancelledOrdersLast24h,CancelRateLast24h,CancelledOrdersLast7d,CancelRateLast7d,IsRisk
480,19,0,13,1,0.053,1936610,1062457,1,13,1,1,4,6,3,0,0,0,0.0,false
818,18,1,3,0,0.0,39171224,18481438,1,12,1,1,5,5,3,0,0.0,0,0.0,false
124,10,1,5,0,0.0,78524572,39615666,1,10,1,1,2,3,1,0,0.0,0,0.0,false
325,40,1,1,3,0.075,618499,731564,1,37,1,1,3,4,2,0,0.0,1,1.0,false
6,8,0,8,0,0.0,11222055,596646,1,8,1,1,8,30,5,0,0,0,0.0,true
400,13,1,6,2,0.154,1593575,547131,1,13,1,1,1,4,3,0,0.0,0,0.0,false
380,13,0,0,6,0.462,1172729,2731833,1,13,6,7,3,8,5,0,0,0,0,true
653,14,0,2,0,0.0,1237065,277837,1,9,1,1,1,1,4,0,0,0,0.0,false
401,40,2,2,6,0.15,1225060,1445799,1,40,1,1,4,2,4,0,0.0,0,0.0,false
56,3,3,3,0,0.0,4827523,1264390,1,1,2,1,3,1,1,0,0.0,0,0.0,true
5,3,2,2,1,0.333,30004145,2517328,1,3,1,1,3,4,0,1,0.5,1,0.5,true
151,10,1,7,6,0.6,2809686,2226371,1,9,2,1,1,7,4,0,0.0,4,0.571,true
794,19,0,0,0,0.0,1090702,360857,1,16,1,1,1,1,2,0,0,0,0,false
295,16,1,9,14,0.875,470188,783573,1,5,2,2,4,2,4,0,0.0,6,0.667,true
585,22,0,0,0,0.0,435516,215306,1,11,1,1,3,4,1,0,0,0,0,false
225,8,1,8,7,0.875,348739,1706748,1,8,1,1,3,1,3,1,1.0,7,0.875,true
489,33,1,6,4,0.121,225928,1432236,1,33,1,1,4,1,4,0,0.0,2,0.333,false
6,8,1,1,1,0.125,30644316,4809916,1,8,1,1,2,2,3,0,0.0,0,0.0,true
163,22,0,0,3,0.136,260802,1187204,1,22,1,1,4,1,1,0,0,0,0,false
38,9,3,3,1,0.111,3175551,1575229,1,6,2,2,4,5,4,1,0.333,1,0.333,true
61,8,0,6,8,1.0,1213901,1750155,1,5,1,1,1,3,3,0,0,5,0.833,true
16,10,5,5,8,0.8,1670580,1864616,1,8,1,1,4,7,1,5,1.0,5,1.0,true
33,13,5,8,9,0.692,925444,614976,1,11,1,1,3,7,2,5,1.0,8,1.0,true
47,12,6,12,4,0.333,4026390,1755096,1,7,2,2,2,7,5,0,0.0,1,0.083,true
16,13,3,5,12,0.923,729693,869689,1,3,1,1,5,7,8,3,1.0,5,1.0,true
1,3,1,1,0,0.0,393814,250341,1,3,1,1,1,3,0,0,0.0,0,0.0,false
290,5,0,4,4,0.8,3819942,1942284,1,1,5,7,4,4,3,0,0,4,1.0,true
19,18,7,8,0,0.0,4366463,373036,1,5,1,2,3,3,4,0,0.0,0,0.0,true
73,20,3,11,20,1.0,5785765,1231413,1,17,2,2,5,9,8,2,0.667,9,0.818,true
236,33,0,4,0,0.0,1739470,245955,1,33,1,1,2,1,3,0,0,0,0.0,false
148,17,0,4,2,0.118,208619,852175,1,2,1,2,4,1,1,0,0,0,0.0,false
151,26,0,3,0,0.0,38919534,22065091,1,20,1,1,1,8,3,0,0,0,0.0,false
4,4,1,4,0,0.0,44864696,1105396,1,4,1,1,3,8,4,0,0.0,0,0.0,true
354,33,1,1,0,0.0,1018796,1166514,1,14,1,1,1,5,2,0,0.0,0,0.0,false
168,24,1,8,0,0.0,1932432,666730,1,23,1,1,2,7,2,0,0.0,0,0.0,false
76,11,0,3,1,0.091,900013,933269,1,9,1,1,2,3,3,0,0,0,0.0,false
32,13,4,8,2,0.154,931839,1962405,1,9,1,2,3,1,2,1,0.25,1,0.125,true
4,3,1,3,0,0.0,256405,449283,1,3,1,1,1,1,0,0,0.0,0,0.0,false
32,17,6,8,6,0.353,4775070,985813,1,4,2,2,4,4,2,4,0.667,4,0.5,true
373,9,0,4,1,0.111,1169870,1068122,1,1,2,2,1,2,3,0,0,0,0.0,false
1,4,1,3,1,0.25,5714915,421071,1,4,1,1,2,7,0,0,0.0,1,0.333,true
623,24,1,3,2,0.083,793719,887800,1,22,1,1,2,3,3,0,0.0,1,0.333,false
269,16,2,12,12,0.75,2219012,1480048,1,12,2,2,3,2,2,1,0.5,10,0.833,true
530,27,1,4,2,0.074,1224551,411779,1,21,1,1,1,5,3,0,0.0,0,0.0,false
4,8,0,1,1,0.125,22523333,242700,1,8,1,1,4,6,0,0,0,0,0.0,true
761,15,1,3,1,0.067,780070,267310,1,8,1,1,1,3,4,0,0.0,0,0.0,false
1,2,1,2,0,0.0,89909,259708,1,2,1,1,1,1,0,0,0.0,0,0.0,false
169,5,2,5,5,1.0,5986884,2063555,1,5,2,2,5,2,6,0,0.0,3,0.6,true
7,1,1,1,1,1.0,15488714,307544,1,1,1,1,5,10,5,0,0.0,0,0.0,true
24,15,5,9,10,0.667,3683575,312705,1,2,1,1,4,6,5,5,1.0,6,0.667,true
33,6,4,5,1,0.167,2208863,1054752,1,1,2,1,4,2,4,1,0.25,1,0.2,true
274,19,0,11,13,0.684,2644343,1242442,1,16,2,2,5,7,4,0,0,11,1.0,true
598,13,1,4,0,0.0,890258,807986,1,6,1,1,2,5,3,0,0.0,0,0.0,false
749,27,1,3,3,0.111,1470395,356397,1,10,1,1,2,3,1,0,0.0,0,0.0,false
443,25,1,8,23,0.92,1830775,1863772,1,2,1,2,1,6,2,1,1.0,6,0.75,true
38,15,4,5,5,0.333,3125602,773287,1,2,2,2,2,6,0,4,1.0,4,0.8,true
195,13,0,9,9,0.692,3681344,1712648,1,11,1,1,4,7,2,0,0,2,0.222,true
220,18,1,1,2,0.111,603033,514513,1,14,1,1,1,2,1,0,0.0,0,0.0,false
50,4,4,4,1,0.25,2686035,872101,1,1,1,1,2,6,2,1,0.25,1,0.25,true
7,4,0,1,2,0.5,17593733,2013941,1,4,1,1,3,30,0,0,0,1,1.0,true
203,18,2,6,4,0.222,2031278,1086278,1,4,7,5,2,3,5,0,0.0,0,0.0,true
310,14,1,2,4,0.286,3544291,960261,1,11,5,5,1,7,1,0,0.0,2,1.0,true
41,24,1,12,23,0.958,3379046,759179,1,20,2,1,4,8,7,0,0.0,7,0.583,true
111,20,1,4,1,0.05,690047,1187868,1,15,1,1,3,4,3,0,0.0,0,0.0,false
7,1,0,1,1,1.0,3167078,4958578,1,1,1,1,3,4,4,0,0,0,0.0,true
220,21,0,12,16,0.762,2370239,1216501,1,19,1,2,1,3,5,0,0,11,0.917,true
5,8,1,5,2,0.25,19953986,2874782,1,8,1,1,5,2,0,0,0.0,1,0.2,true
41,5,3,5,2,0.4,1321649,1684941,1,1,1,1,4,3,0,0,0.0,2,0.4,true
1,2,0,1,0,0.0,276494,531914,1,2,1,1,1,2,0,0,0,0,0.0,false
69,9,4,5,5,0.556,2412552,282041,1,6,1,1,1,2,8,4,1.0,5,1.0,true
6,6,0,3,1,0.167,16654004,1986398,1,5,1,1,5,25,2,0,0,1,0.333,true
134,10,2,6,4,0.4,3737785,952952,1,3,6,8,5,2,3,0,0.0,3,0.5,true
546,10,0,4,0,0.0,31370471,17022229,1,9,1,1,5,3,4,0,0,0,0.0,false
387,41,0,9,3,0.073,1205971,1341936,1,41,1,1,4,3,5,0,0,1,0.111,false
5,2,0,1,0,0.0,156577,127489,1,2,1,1,1,2,0,0,0,0,0.0,false
360,6,0,3,1,0.167,1774327,1035789,1,6,3,7,4,6,0,0,0,0,0.0,true
104,17,0,11,13,0.765,4320617,2990230,1,13,1,2,4,9,8,0,0,11,1.0,true
5,1,0,1,0,0.0,141585,629395,1,1,1,1,1,1,0,0,0,0,0.0,false
662,38,1,3,3,0.079,999321,790428,1,30,1,1,3,1,1,0,0.0,1,0.333,false
367,49,1,9,1,0.02,2460547,1012627,1,30,1,1,4,7,5,0,0.0,0,0.0,false
80,3,3,3,3,1.0,2900573,319660,1,3,1,1,2,1,3,3,1.0,3,1.0,true
2,2,1,1,1,0.5,1024213,1506235,1,2,1,1,10,18,1,1,1.0,1,1.0,true
204,34,0,8,4,0.118,1833558,369473,1,34,1,1,4,3,2,0,0,1,0.125,false
512,10,0,8,2,0.2,893326,691793,1,10,1,1,1,1,1,0,0,2,0.25,false
589,21,1,2,2,0.095,500674,329543,1,10,1,1,3,4,4,0,0.0,0,0.0,false
60,18,4,11,4,0.222,802323,1295278,1,7,2,2,2,4,1,4,1.0,4,0.364,true
357,24,1,3,1,0.042,33492771,32322342,1,20,1,1,1,2,5,0,0.0,0,0.0,false
180,38,2,7,0,0.0,312314,412353,1,38,1,1,3,2,2,1,0.5,1,0.143,false
388,31,0,3,3,0.097,698559,274072,1,12,1,1,3,5,2,0,0,1,0.333,false
1,2,0,2,0,0.0,255329,535791,1,2,1,1,1,2,0,0,0,0,0.0,false
42,16,1,3,2,0.125,509774,1430208,1,16,1,1,2,1,5,0,0.0,0,0.0,false
390,12,0,2,0,0.0,572845,875662,1,12,1,1,2,1,3,0,0,0,0.0,false
313,30,1,3,2,0.067,571224,284272,1,20,1,1,1,5,2,0,0.0,0,0.0,false
62,14,0,2,2,0.143,769371,1067947,1,2,2,1,3,4,3,0,0,0,0.0,false
338,22,0,0,3,0.136,804323,820479,1,9,1,1,1,2,2,0,0,0,0,false
349,19,2,9,0,0.0,720645,1072953,1,19,1,1,3,3,1,0,0.0,0,0.0,false
3,2,0,2,0,0.0,474747,272811,1,2,1,1,1,3,0,0,0,0,0.0,false
64,7,4,5,4,0.571,2291493,298129,1,3,1,1,4,2,2,4,1.0,4,0.8,true
112,27,2,14,4,0.148,488889,1313875,1,15,1,1,4,3,3,0,0.0,0,0.0,false
115,1,1,1,1,1.0,408808,1866600,1,1,6,5,4,2,5,0,0.0,0,0.0,true
42,17,8,9,1,0.059,2517910,1784364,1,4,1,1,4,7,3,1,0.125,1,0.111,true
475,50,1,5,4,0.08,60803895,29514651,1,43,1,1,1,5,4,0,0.0,0,0.0,false
766,24,1,4,3,0.125,1030943,887247,1,22,1,1,1,3,4,0,0.0,0,0.0,false
128,2,0,0,2,1.0,1669966,552518,1,1,4,8,2,8,3,0,0,0,0,true
86,3,3,3,3,1.0,1415947,1986155,1,2,1,1,2,4,8,3,1.0,3,1.0,true
12,7,5,7,1,0.143,615589,1450472,1,2,2,1,3,6,3,1,0.2,1,0.143,true
359,51,0,2,1,0.02,20262606,10060005,1,25,1,1,5,1,5,0,0,0,0.0,false
4,1,1,1,0,0.0,274760,694334,1,1,1,1,1,3,0,0,0.0,0,0.0,false
509,9,1,1,0,0.0,360788,1132930,1,8,1,1,2,4,3,0,0.0,0,0.0,false
569,15,0,0,0,0.0,1322969,450139,1,8,1,1,2,3,4,0,0,0,0,false
7,3,2,2,1,0.333,14088342,2242799,1,1,1,1,7,29,4,0,0.0,1,0.5,true
278,34,0,7,3,0.088,1194881,521130,1,34,1,1,2,6,1,0,0,2,0.286,false
353,24,0,4,3,0.125,540785,1051540,1,18,1,1,2,4,4,0,0,1,0.25,false
5,2,0,1,0,0.0,368086,641762,1,2,1,1,1,2,0,0,0,0,0.0,false
269,19,0,4,1,0.053,732122,592989,1,18,1,1,1,3,3,0,0,0,0.0,false
265,11,2,2,11,1.0,318876,2987095,1,7,6,8,1,2,1,1,0.5,2,1.0,true
745,49,0,3,4,0.082,55283492,33307625,1,44,1,1,5,7,1,0,0,0,0.0,false
161,14,0,1,13,0.929,1017683,2482051,1,5,4,8,5,1,2,0,0,1,1.0,true
131,38,1,1,4,0.105,1493007,842479,1,31,1,1,2,1,3,0,0.0,1,1.0,false
56,11,2,8,7,0.636,2185623,647575,1,1,1,1,2,1,7,2,1.0,2,0.25,true
1,1,0,1,0,0.0,36020029,3922970,1,1,1,1,1,2,1,0,0,0,0.0,true
46,25,2,7,21,0.84,1346203,2322939,1,16,2,1,4,1,4,0,0.0,4,0.571,true
1,5,0,5,0,0.0,8416252,1755462,1,5,1,1,8,19,2,0,0,0,0.0,true
350,29,1,13,2,0.069,957894,446528,1,18,1,1,2,1,5,0,0.0,0,0.0,false
639,23,1,3,0,0.0,202853,1191712,1,16,1,1,1,5,3,0,0.0,0,0.0,false
3,2,0,2,0,0.0,277636,198326,1,2,1,1,1,1,0,0,0,0,0.0,false
7,29,2,15,12,0.414,3943411,2214075,1,19,2,2,1,7,4,1,0.5,11,0.733,true
98,37,1,2,0,0.0,219307,923298,1,21,1,1,1,1,4,0,0.0,0,0.0,false
438,29,1,3,3,0.103,753550,830280,1,27,1,1,3,1,1,0,0.0,0,0.0,false
5,3,1,2,0,0.0,611221,518620,1,3,1,1,1,3,0,0,0.0,0,0.0,false
144,11,0,1,1,0.091,984787,278423,1,4,1,2,1,4,2,0,0,0,0.0,false
477,29,0,10,29,1.0,4885289,1159267,1,3,2,1,3,6,2,0,0,1,0.1,true
2,2,1,1,0,0.0,643723,382692,1,2,1,1,1,1,0,0,0.0,0,0.0,false
159,28,0,1,23,0.821,3510956,1755672,1,5,1,1,3,2,5,0,0,1,1.0,true
6,3,1,2,0,0.0,595611,515820,1,3,1,1,1,3,0,0,0.0,0,0.0,false
471,16,0,8,3,0.188,296410,332825,1,16,1,1,3,6,3,0,0,1,0.125,false
7,1,0,1,1,1.0,3835101,3060048,1,1,1,1,5,7,3,0,0,1,1.0,true
3,1,1,1,0,0.0,492022,462746,1,1,1,1,1,1,0,0,0.0,0,0.0,false
172,15,1,11,13,0.867,3716567,2312160,1,11,1,1,5,7,8,0,0.0,11,1.0,true
331,37,0,2,4,0.108,1933058,1465217,1,37,1,1,1,2,3,0,0,0,0.0,false
350,25,1,12,0,0.0,1280785,1011955,1,25,1,1,1,5,3,0,0.0,0,0.0,false
3,7,1,6,2,0.286,9356129,1206134,1,7,1,1,4,7,3,0,0.0,0,0.0,true
177,19,0,4,1,0.053,1242030,621459,1,16,1,1,1,3,2,0,0,1,0.25,false
164,34,1,14,1,0.029,532229,1085500,1,24,1,1,3,3,5,0,0.0,0,0.0,false
111,22,0,1,3,0.136,708618,955620,1,20,1,1,1,2,3,0,0,0,0.0,false
465,20,1,4,3,0.15,750692,862010,1,9,1,1,2,2,1,0,0.0,0,0.0,false
338,5,1,4,3,0.6,483952,1552126,1,1,8,5,1,3,3,1,1.0,2,0.5,true
23,11,5,6,1,0.091,1541046,982059,1,8,1,2,1,1,3,0,0.0,1,0.167,true
541,16,1,3,2,0.125,829727,1006368,1,10,1,1,2,1,2,0,0.0,0,0.0,false
5,7,1,5,1,0.143,17216174,2356712,1,3,1,1,7,18,4,0,0.0,0,0.0,true
424,18,2,3,10,0.556,1355719,715830,1,7,2,2,1,2,4,1,0.5,2,0.667,true
39,4,3,4,0,0.0,3042704,520311,1,3,1,1,5,8,3,0,0.0,0,0.0,true
540,23,0,1,3,0.13,506881,921418,1,21,1,1,2,3,4,0,0,1,1.0,false
376,9,2,7,5,0.556,4591929,2586845,1,8,3,3,3,6,0,0,0.0,4,0.571,true
231,25,0,7,20,0.8,3190707,2235074,1,15,2,1,2,1,3,0,0,4,0.571,true
74,12,2,10,10,0.833,2204570,1586781,1,8,1,1,3,6,8,2,1.0,10,1.0,true
207,36,1,2,4,0.111,438723,1040491,1,36,1,1,4,4,3,0,0.0,1,0.5,false
368,18,0,8,14,0.778,4649517,2015838,1,5,2,1,3,1,2,0,0,2,0.25,true
19,20,1,9,14,0.7,4729283,1285025,1,8,2,2,1,6,1,0,0.0,3,0.333,true
90,22,0,9,12,0.545,1190353,1061452,1,12,1,2,4,7,5,0,0,9,1.0,true
59,3,2,2,2,0.667,2699362,457287,1,1,1,1,2,5,5,2,1.0,2,1.0,true
7,1,1,1,0,0.0,478343,425549,1,1,1,1,1,2,0,0,0.0,0,0.0,false
189,16,2,3,0,0.0,3239028,1625438,1,1,7,7,4,2,5,0,0.0,0,0.0,true
1,3,1,3,0,0.0,671573,197659,1,3,1,1,1,1,0,0,0.0,0,0.0,false
5,2,1,2,0,0.0,260908,391893,1,2,1,1,1,3,0,0,0.0,0,0.0,false
99,14,2,6,4,0.286,1273969,2602660,1,11,1,2,4,1,5,2,1.0,3,0.5,true
949,58,1,2,2,0.034,18325904,24806548,1,35,1,1,5,1,3,0,0.0,0,0.0,false
851,60,0,4,5,0.083,43734435,18628952,1,49,1,1,4,4,3,0,0,0,0.0,false
505,12,0,2,1,0.083,431680,1101527,1,4,1,1,3,3,2,0,0,1,0.5,false
48,10,2,10,7,0.7,286572,2166632,1,3,2,2,2,6,4,1,0.5,6,0.6,true
274,28,1,7,4,0.143,773772,1034393,1,28,1,1,3,3,4,0,0.0,2,0.286,false
4,3,1,3,0,0.0,110610,286909,1,3,1,1,1,2,0,0,0.0,0,0.0,false
38,12,8,8,0,0.0,1977926,587515,1,11,2,1,1,3,5,0,0.0,0,0.0,true
2,1,1,1,0,0.0,645979,307823,1,1,1,1,1,1,0,0,0.0,0,0.0,false
307,1,0,0,1,1.0,2868914,607466,1,1,4,3,3,4,0,0,0,0,0,true
130,15,1,6,13,0.867,3330752,2720533,1,6,6,8,4,5,0,0,0.0,6,1.0,true
467,7,0,4,7,1.0,1478610,2067580,1,4,2,1,4,5,2,0,0,1,0.25,true
165,21,0,2,12,0.571,745496,734923,1,2,2,1,3,5,6,0,0,1,0.5,true
4,7,2,6,2,0.286,5162657,634626,1,2,1,1,7,28,0,1,0.5,2,0.333,true
352,53,0,3,5,0.094,47960665,6657973,1,42,1,1,3,8,4,0,0,1,0.333,false
7,2,1,1,0,0.0,385482,152518,1,2,1,1,1,2,0,0,0.0,0,0.0,false
3,22,3,9,21,0.955,2181671,300666,1,12,2,2,2,6,5,1,0.333,5,0.556,true
47,17,4,10,2,0.118,1928689,1525444,1,12,2,1,3,3,0,0,0.0,1,0.1,true
204,25,1,9,14,0.56,5398781,987891,1,11,1,1,4,4,8,0,0.0,5,0.556,true
59,15,8,10,4,0.267,4756811,1536775,1,6,2,2,3,5,2,0,0.0,0,0.0,true
6,4,2,3,1,0.25,30620274,2574684,1,4,1,1,2,1,2,0,0.0,1,0.333,true
717,31,0,0,4,0.129,733537,1162808,1,17,1,1,3,4,3,0,0,0,0,false
327,12,1,3,12,1.0,2549425,730405,1,9,2,1,1,7,4,0,0.0,1,0.333,true
2,1,0,1,0,0.0,17001755,1498350,1,1,1,1,3,5,0,0,0,0,0.0,true
329,30,0,5,3,0.1,1620183,1291856,1,30,1,1,4,5,1,0,0,1,0.2,false
1,1,1,1,0,0.0,86933,638065,1,1,1,1,1,3,0,0,0.0,0,0.0,false
555,14,2,4,1,0.071,622939,950616,1,14,1,1,4,3,2,1,0.5,1,0.25,false
12,12,4,9,8,0.667,3580356,1955808,1,2,1,1,1,1,7,4,1.0,8,0.889,true
401,11,0,3,0,0.0,1639244,376243,1,11,1,1,3,1,1,0,0,0,0.0,false
137,24,2,7,12,0.5,2374958,2994792,1,20,1,2,1,9,3,0,0.0,5,0.714,true
1,2,1,2,0,0.0,366604,552436,1,2,1,1,1,2,0,0,0.0,0,0.0,false
3,4,3,3,3,0.75,3950119,1166465,1,2,1,1,3,1,8,3,1.0,3,1.0,true
164,3,0,0,2,0.667,1279945,2610391,1,3,6,8,4,1,3,0,0,0,0,true
47,5,2,2,3,0.6,681457,654993,1,1,1,1,3,3,4,2,1.0,2,1.0,true
97,22,2,5,14,0.636,3626948,812128,1,1,2,2,2,5,4,1,0.5,2,0.4,true
7,1,0,1,0,0.0,684095,414394,1,1,1,1,1,3,0,0,0,0,0.0,false
3,5,2,4,0,0.0,45837657,451473,1,5,1,1,1,6,3,0,0.0,0,0.0,true
66,29,0,0,4,0.138,837691,776236,1,21,1,1,2,5,2,0,0,0,0,false
129,19,0,0,0,0.0,165877,842958,1,7,1,1,3,2,3,0,0,0,0,false
230,28,3,7,21,0.75,5709369,255404,1,16,1,1,1,1,3,2,0.667,6,0.857,true
20,16,0,7,14,0.875,3299874,320951,1,5,8,8,2,3,0,0,0,7,1.0,true
143,20,0,11,18,0.9,1381578,1414906,1,11,1,1,4,8,2,0,0,10,0.909,true
2,3,1,3,0,0.0,396422,230219,1,3,1,1,1,3,0,0,0.0,0,0.0,false
296,22,2,11,0,0.0,1074290,1191587,1,17,1,1,3,3,2,0,0.0,0,0.0,false
5,3,1,1,0,0.0,131040,336622,1,3,1,1,1,3,0,0,0.0,0,0.0,false
204,17,0,4,0,0.0,568405,1261318,1,9,8,3,5,1,5,0,0,0,0.0,true
483,12,0,4,1,0.083,213674,543389,1,12,1,1,2,5,4,0,0,1,0.25,false
586,37,1,5,4,0.108,1157866,216712,1,37,1,1,3,2,3,0,0.0,0,0.0,false
370,19,2,10,19,1.0,709227,2415887,1,1,2,2,1,3,6,0,0.0,8,0.8,true
5,1,1,1,0,0.0,692401,687275,1,1,1,1,1,3,0,0,0.0,0,0.0,false
6,1,1,1,0,0.0,203119,389369,1,1,1,1,1,2,0,0,0.0,0,0.0,false
704,50,0,0,0,0.0,68435370,10915021,1,27,1,1,3,4,3,0,0,0,0,false
118,18,1,6,6,0.333,4248506,1858255,1,11,2,2,4,3,5,1,1.0,6,1.0,true
3,1,0,1,0,0.0,475489,121468,1,1,1,1,1,1,0,0,0,0,0.0,false
266,11,0,8,5,0.455,1965494,1718748,1,9,4,4,5,7,5,0,0,5,0.625,true
134,18,1,6,14,0.778,3491447,2144694,1,10,2,2,4,9,8,0,0.0,5,0.833,true
25,14,8,8,4,0.286,365985,1024129,1,5,2,1,2,5,1,1,0.125,4,0.5,true
278,38,2,3,2,0.053,1475789,840595,1,38,1,1,3,4,4,0,0.0,0,0.0,false
426,26,0,5,21,0.808,3107762,1893706,1,13,1,2,2,7,4,0,0,3,0.6,true
1,5,2,2,0,0.0,10217943,2915223,1,3,1,1,3,14,1,0,0.0,0,0.0,true
3,6,0,5,1,0.167,9394764,269918,1,6,1,1,4,3,3,0,0,1,0.2,true
332,41,2,12,5,0.122,1273484,302940,1,31,1,1,2,5,1,0,0.0,0,0.0,false
95,29,0,3,17,0.586,2667464,720728,1,18,2,1,1,6,1,0,0,3,1.0,true
94,46,1,2,2,0.043,52038976,21520533,1,30,1,1,4,5,3,0,0.0,0,0.0,false
100,7,1,6,7,1.0,335069,253830,1,7,2,2,4,7,6,0,0.0,4,0.667,true
156,9,0,6,1,0.111,4512076,2461390,1,4,8,3,3,8,1,0,0,0,0.0,true
19,6,4,6,4,0.667,490493,774421,1,4,1,1,1,5,8,4,1.0,4,0.667,true
389,44,0,8,8,0.182,208001,1096754,1,44,1,1,1,3,5,0,0,0,0.0,false
133,17,0,4,17,1.0,2030854,2161626,1,9,3,3,5,3,3,0,0,4,1.0,true
157,41,1,6,8,0.195,918762,1227979,1,41,1,1,3,2,2,0,0.0,2,0.333,false
396,32,0,2,0,0.0,827583,487580,1,32,1,1,4,2,2,0,0,0,0.0,false
666,34,0,4,1,0.029,1283615,206837,1,13,1,1,3,4,2,0,0,1,0.25,false
11,5,2,4,5,1.0,1680629,1371291,1,2,1,1,2,2,2,2,1.0,3,0.75,true
131,48,0,12,2,0.042,2299881,1160466,1,41,1,1,1,1,2,0,0,0,0.0,false
395,34,0,0,1,0.029,543883,1103573,1,21,1,1,2,4,3,0,0,0,0,false
51,8,1,1,7,0.875,1161708,616635,1,3,2,1,2,3,1,1,1.0,1,1.0,true
190,18,2,6,3,0.167,979866,466192,1,18,1,1,3,6,1,1,0.5,2,0.333,false
46,18,5,5,5,0.278,3887308,975170,1,13,2,1,3,6,2,3,0.6,3,0.6,true
690,40,0,2,5,0.125,1330672,651810,1,20,1,1,1,5,2,0,0,0,0.0,false
97,19,0,14,0,0.0,974882,254941,1,18,1,1,3,5,5,0,0,0,0.0,false
566,11,0,3,1,0.091,850869,886477,1,3,1,1,2,1,4,0,0,0,0.0,false
280,16,1,8,16,1.0,459606,2067206,1,4,2,2,3,4,2,0,0.0,2,0.25,true
254,18,0,6,17,0.944,4091592,1400759,1,15,4,4,4,5,0,0,0,6,1.0,true
322,27,2,9,1,0.037,1555116,314439,1,27,1,1,2,4,4,1,0.5,1,0.111,false
2,4,1,1,2,0.5,48864934,3893314,1,4,1,1,4,2,0,0,0.0,0,0.0,true
1,4,0,2,2,0.5,34773680,416235,1,4,1,1,3,4,2,0,0,0,0.0,true
45,3,3,3,3,1.0,1879165,367283,1,3,1,1,3,8,1,3,1.0,3,1.0,true
424,32,2,12,0,0.0,1478502,554954,1,27,1,1,4,5,2,0,0.0,0,0.0,false
7,5,0,1,1,0.2,7306101,2065976,1,5,1,1,1,6,1,0,0,0,0.0,true
341,24,2,8,19,0.792,248698,1581716,1,2,2,2,2,2,1,2,1.0,5,0.625,true
165,17,1,1,11,0.647,889812,664847,1,6,1,1,4,7,3,1,1.0,1,1.0,true
83,12,2,7,12,1.0,2444438,1916077,1,8,1,1,1,2,3,2,1.0,5,0.714,true
5,2,0,2,0,0.0,199754,360901,1,2,1,1,1,3,0,0,0,0,0.0,false
331,19,1,8,17,0.895,507060,1069058,1,8,1,2,2,4,2,1,1.0,5,0.625,true
235,6,0,1,5,0.833,1582770,1260180,1,2,1,2,1,1,6,0,0,1,1.0,true
107,19,2,7,2,0.105,4642537,1748501,1,10,5,5,4,8,0,0,0.0,1,0.143,true
60,9,2,5,5,0.556,3633085,1007529,1,4,1,1,4,2,6,2,1.0,2,0.4,true
114,19,1,6,15,0.789,3608549,2552988,1,9,6,5,5,4,3,0,0.0,3,0.5,true
35,10,6,9,0,0.0,4069062,234431,1,1,2,1,3,1,3,0,0.0,0,0.0,true
125,50,0,1,2,0.04,57894420,26823890,1,40,1,1,4,5,5,0,0,0,0.0,false
569,8,0,2,1,0.125,1067713,1300262,1,4,1,1,1,5,1,0,0,0,0.0,false
363,34,2,4,0,0.0,203066,989105,1,34,1,1,3,1,2,0,0.0,0,0.0,false
158,9,0,0,0,0.0,881497,422871,1,7,1,1,1,5,3,0,0,0,0,false
4,6,2,6,1,0.167,7586302,727781,1,2,1,1,5,14,1,0,0.0,0,0.0,true
528,20,0,3,2,0.1,763071,302133,1,6,1,1,2,5,1,0,0,1,0.333,false
239,1,1,1,1,1.0,4966182,561109,1,1,3,3,1,3,5,0,0.0,0,0.0,true
443,7,0,0,1,0.143,1003215,455281,1,3,1,1,3,4,2,0,0,0,0,false
383,43,2,6,2,0.047,668352,844004,1,43,1,1,4,3,3,0,0.0,0,0.0,false
563,18,1,5,2,0.111,69774935,29074741,1,13,1,1,4,2,2,0,0.0,1,0.2,false
284,22,1,7,8,0.364,2418337,2550261,1,18,2,2,1,7,2,1,1.0,4,0.571,true
413,36,1,3,3,0.083,12267067,31139027,1,21,1,1,5,1,5,0,0.0,1,0.333,false
11,10,8,8,0,0.0,4152743,1999193,1,10,1,2,4,3,5,0,0.0,0,0.0,true
7,1,0,1,0,0.0,142241,677766,1,1,1,1,1,2,0,0,0,0,0.0,false
1,7,0,1,2,0.286,9006567,1712888,1,5,1,1,9,22,5,0,0,0,0.0,true
332,6,1,1,6,1.0,2070870,1165839,1,4,1,1,4,6,3,0,0.0,1,1.0,true
222,16,1,6,12,0.75,4749994,1604437,1,15,1,2,2,5,5,0,0.0,3,0.5,true
707,34,0,0,0,0.0,1180821,657381,1,33,1,1,1,3,4,0,0,0,0,false
70,11,1,11,10,0.909,3666207,360920,1,11,1,1,4,1,4,0,0.0,10,0.909,true
7,1,1,1,0,0.0,552908,136215,1,1,1,1,1,2,0,0,0.0,0,0.0,false
3,8,0,1,0,0.0,41885461,1017042,1,8,1,1,3,8,2,0,0,0,0.0,true
41,16,2,4,11,0.688,1994317,896742,1,9,8,4,4,8,3,2,1.0,2,0.5,true
